movie_id,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
movie_0989,Empire Family,Movie,Biography,Fantasy,2008,168,TV-14,English,Canada,6.9,11115414,784225,0,0,FALSE,2025-07-15,FALSE
movie_0123,Family Fire,Movie,Documentary,History,2008,109,R,English,USA,4.5,556402,8920240,0,0,TRUE,2023-04-03,FALSE
movie_0176,Dream City,TV Series,Documentary,None,2008,39,TV-Y7,French,USA,4.4,11115414,64610932.91,10,116,TRUE,2022-09-02,FALSE
movie_0217,Quest Secret,Movie,Drama,None,2008,93,TV-G,English,UK,6.9,1331293,136118745,0,0,FALSE,2024-10-25,FALSE
movie_0513,Night Dragon,Movie,Drama,None,2008,117,TV-G,English,South Korea,8.1,1958252,3878800,0,0,TRUE,2023-03-03,FALSE
movie_0369,Big Ice,Documentary,Family,Adventure,2008,58,TV-Y,Hindi,Japan,5.9,11115414,64610932.91,0,0,FALSE,2023-05-08,FALSE
movie_0770,Kingdom Dream,Limited Series,Family,Drama,2008,30,TV-G,English,USA,5.9,11115414,64610932.91,8,90,FALSE,2022-09-27,FALSE
movie_0455,Journey Quest,Movie,Fantasy,None,2008,117,PG-13,English,France,6.3,11115414,49402926,0,0,FALSE,2025-02-22,FALSE
movie_0128,A Quest,Limited Series,History,None,2008,58,NC-17,English,Canada,4.9,11115414,64610932.91,2,153,FALSE,2022-03-29,FALSE
movie_0928,Little Dream,TV Series,Horror,None,2008,54,PG,Spanish,USA,5.9,11115414,64610932.91,5,131,FALSE,2023-12-13,FALSE
movie_0408,Adventure Love,Stand-up Comedy,Music,None,2008,43,R,English,Canada,7.8,11115414,64610932.91,0,0,FALSE,2023-10-20,TRUE
movie_0890,War Fire,Movie,Music,None,2008,14,TV-Y7,English,USA,6.3,9796514,9922315,0,0,TRUE,2025-06-07,FALSE
movie_0867,Story Legend,Documentary,Mystery,None,2008,103,TV-G,Spanish,South Korea,9.6,11115414,64610932.91,0,0,FALSE,2022-04-21,TRUE
movie_0883,An Mission,TV Series,Mystery,None,2008,17,G,English,India,5.4,11115414,64610932.91,2,156,FALSE,2021-09-22,FALSE
movie_0825,Warrior Story,Movie,Romance,None,2008,131,TV-Y7,Spanish,USA,6.3,2565082,6970808,0,0,TRUE,2020-09-28,FALSE
movie_0927,Fire Ice,TV Series,Sci-Fi,None,2008,40,TV-G,French,France,6.7,11115414,64610932.91,12,37,TRUE,2022-09-03,TRUE
movie_0047,Day Journey,TV Series,Thriller,None,2008,47,PG,English,Japan,5.4,11115414,64610932.91,9,54,FALSE,2020-12-15,FALSE
movie_0215,City Warrior,Movie,Western,None,2008,135,NC-17,English,USA,6.8,10268769,1769234,0,0,FALSE,2024-02-24,FALSE
movie_0353,Quest Hero,Limited Series,Action,Adventure,2009,437,NC-17,Italian,USA,5.5,11115414,64610932.91,7,19,FALSE,2020-08-21,FALSE
movie_0293,Quest Adventure,Movie,Adventure,None,2009,85,NC-17,English,Canada,7.0,6918517,13786456,0,0,FALSE,2025-01-30,FALSE
movie_0665,Legend Dragon,Movie,Biography,Adventure,2009,136,TV-MA,French,South Korea,8.7,8291129,10411548,0,0,TRUE,2020-09-13,FALSE
movie_0220,An War,TV Series,Comedy,History,2009,47,TV-MA,French,Germany,8.1,11115414,64610932.91,9,40,FALSE,2022-02-21,FALSE
movie_0306,Warrior House,TV Series,Comedy,None,2009,45,G,English,UK,6.3,11115414,64610932.91,1,83,FALSE,2021-10-02,FALSE
movie_0085,Mission Secret,Stand-up Comedy,Crime,Crime,2009,44,TV-Y,Korean,USA,5.7,11115414,64610932.91,0,0,FALSE,2024-05-03,TRUE
movie_0834,The Mission,TV Series,Crime,None,2009,25,TV-14,Japanese,USA,7.1,11115414,64610932.91,7,118,FALSE,2024-01-22,FALSE
movie_0492,Battle Love,TV Series,Documentary,Thriller,2009,54,NC-17,English,Canada,5.8,11115414,64610932.91,13,9,FALSE,2021-09-14,FALSE
movie_0888,Adventure Phoenix,Limited Series,Documentary,Fantasy,2009,61,PG,English,South Korea,7.1,11115414,64610932.91,14,196,TRUE,2024-06-20,FALSE
movie_0435,Mission Phoenix,Documentary,Family,Thriller,2009,101,TV-PG,English,Canada,6.2,11115414,64610932.91,0,0,FALSE,2023-11-25,TRUE
movie_0020,An Mystery,TV Series,Fantasy,None,2009,41,PG-13,English,Canada,7.1,11115414,64610932.91,14,168,FALSE,2022-08-21,FALSE
movie_0283,Big Mission,Movie,History,None,2009,118,TV-Y7,Spanish,UK,6.1,1107126,64610932.91,0,0,TRUE,2024-04-22,TRUE
movie_0554,Fire Queen,Documentary,History,None,2009,84,NC-17,German,Canada,7.8,11115414,64610932.91,0,0,FALSE,2021-11-28,FALSE
movie_0258,Adventure Love,Movie,Music,None,2009,161,TV-PG,English,USA,8.8,1206373,64610932.91,0,0,FALSE,2021-10-29,FALSE
movie_0612,Kingdom Empire,Movie,Music,Mystery,2009,66,TV-Y,English,USA,5.4,2775406,18385689,0,0,TRUE,2021-12-19,TRUE
movie_0636,Last Mission,Stand-up Comedy,Music,None,2009,51,TV-MA,English,USA,6.3,11115414,64610932.91,0,0,TRUE,2023-01-23,FALSE
movie_0809,Kingdom Dragon,Stand-up Comedy,Music,None,2009,69,TV-14,Korean,USA,6.3,11115414,64610932.91,0,0,FALSE,2020-08-08,FALSE
movie_0659,Little Night,TV Series,Sci-Fi,None,2009,40,TV-14,English,USA,6.3,11115414,64610932.91,3,171,TRUE,2025-06-01,FALSE
movie_0364,Princess House,Movie,Thriller,None,2009,95,TV-Y7,English,USA,7.9,19537616,4193030,0,0,TRUE,2020-11-02,FALSE
movie_0742,Battle City,Movie,Thriller,None,2009,117,TV-MA,English,USA,6.3,4127966,782958,0,0,FALSE,2024-10-16,FALSE
movie_0249,City Storm,Documentary,War,Action,2009,67,TV-14,Hindi,USA,6.5,11115414,64610932.91,0,0,FALSE,2025-07-14,FALSE
movie_0626,Journey Mystery,Movie,Western,None,2009,21,NC-17,English,South Korea,5.3,350706,146051,0,0,FALSE,2025-03-18,FALSE
movie_0952,Queen Day,Movie,Western,Music,2009,121,PG,English,USA,8.8,9065794,64610932.91,0,0,FALSE,2023-07-21,FALSE
movie_0180,Story Queen,TV Series,Action,None,2010,26,G,English,USA,6.5,11115414,64610932.91,1,159,FALSE,2020-11-18,FALSE
movie_0167,Battle Night,TV Series,Adventure,None,2010,37,TV-MA,Italian,USA,6.3,11115414,64610932.91,9,178,FALSE,2021-06-26,FALSE
movie_0354,New Adventure,Documentary,Adventure,Thriller,2010,85,G,Spanish,USA,7.0,11115414,64610932.91,0,0,FALSE,2021-01-20,FALSE
movie_0392,Hero City,TV Series,Adventure,None,2010,49,PG-13,French,USA,8.9,11115414,64610932.91,8,101,FALSE,2024-09-26,TRUE
movie_0330,Legend King,Documentary,Biography,None,2010,71,PG,English,UK,9.5,11115414,64610932.91,0,0,FALSE,2023-12-06,FALSE
movie_0696,House Empire,Limited Series,Biography,None,2010,54,G,Korean,USA,7.2,11115414,64610932.91,10,174,FALSE,2023-08-19,FALSE
movie_0696,House Empire,Limited Series,Biography,None,2010,54,G,Korean,USA,7.2,11115414,64610932.91,10,174,FALSE,2023-08-19,FALSE
movie_0087,Our Storm,Movie,Comedy,None,2010,38,PG-13,Italian,USA,6.6,11115414,64610932.91,0,0,FALSE,2021-02-22,TRUE
movie_0340,Mission Quest,Movie,Documentary,None,2010,124,TV-Y,English,USA,6.3,1398006,64610932.91,0,0,TRUE,2020-12-14,FALSE
movie_0190,Princess Night,Documentary,Fantasy,None,2010,94,TV-MA,English,USA,6.0,11115414,64610932.91,0,0,TRUE,2020-11-19,TRUE
movie_0937,Journey House,Movie,History,None,2010,108,TV-Y7,English,USA,0.6,27987637,64610932.91,0,0,FALSE,2020-11-26,FALSE
movie_0553,Mystery City,Documentary,Music,None,2010,93,NC-17,English,Germany,6.0,11115414,64610932.91,0,0,TRUE,2024-06-22,FALSE
movie_0628,Phoenix Story,TV Series,Music,None,2010,45,TV-14,English,Canada,8.0,11115414,64610932.91,13,170,FALSE,2024-04-11,FALSE
movie_0647,Story Journey,Movie,Music,None,2010,159,TV-Y7,French,France,8.2,12844095,34444993,0,0,FALSE,2020-10-30,FALSE
movie_0245,Night King,Movie,Mystery,Comedy,2010,81,TV-Y7,German,USA,5.5,11115414,64610932.91,0,0,FALSE,2024-05-28,FALSE
movie_0644,Kingdom Hero,TV Series,Mystery,None,2010,24,NC-17,Italian,South Korea,6.2,11115414,64610932.91,5,197,FALSE,2021-12-13,FALSE
movie_0658,Empire Love,TV Series,Mystery,None,2010,51,R,Japanese,USA,6.3,11115414,64610932.91,5,58,FALSE,2023-09-05,TRUE
movie_0444,Dragon Mystery,TV Series,Romance,None,2010,58,TV-Y,English,USA,7.8,11115414,64610932.91,3,129,FALSE,2023-03-23,TRUE
movie_0828,My Fire,Movie,Sport,Adventure,2010,92,PG-13,English,Canada,7.1,6655248,12028987,0,0,FALSE,2024-08-27,FALSE
movie_0945,Secret Ice,Documentary,Sport,Sci-Fi,2010,97,TV-Y7,English,USA,6.6,11115414,64610932.91,0,0,TRUE,2023-04-30,FALSE
movie_0125,Our Queen,Movie,Western,Music,2010,105,PG,English,Canada,5.0,16341730,39189864,0,0,TRUE,2022-01-10,FALSE
movie_0308,Old Dragon,Documentary,Western,None,2010,86,PG-13,Korean,Canada,3.2,11115414,64610932.91,0,0,FALSE,2023-10-30,FALSE
movie_0816,Legend Empire,Stand-up Comedy,Western,None,2010,55,PG-13,Japanese,South Korea,7.0,11115414,64610932.91,0,0,FALSE,2022-06-07,FALSE
movie_0365,First Quest,TV Series,Action,Mystery,2011,70,NC-17,English,USA,7.3,11115414,64610932.91,7,170,FALSE,2025-06-30,TRUE
movie_0018,Princess Phoenix,Movie,Adventure,None,2011,116,PG,English,France,7.6,10555440,7278095,0,0,TRUE,2021-04-04,FALSE
movie_0238,Bright Journey,TV Series,Adventure,None,2011,46,PG-13,Korean,USA,8.7,11115414,64610932.91,4,133,FALSE,2022-02-03,FALSE
movie_0323,Little City,Movie,Adventure,Mystery,2011,145,NC-17,English,Canada,4.4,183679,150842229,0,0,FALSE,2022-11-09,TRUE
movie_0546,New Queen,Movie,Adventure,Sport,2011,100,G,Korean,Canada,5.2,27001846,1247942,0,0,FALSE,2024-04-18,FALSE
movie_0893,Love Mission,Movie,Adventure,None,2011,27,G,English,USA,6.7,1945287,587723,0,0,TRUE,2025-07-15,TRUE
movie_0740,City Mystery,Movie,Animation,None,2011,119,PG,German,USA,5.5,1882096,64610932.91,0,0,FALSE,2023-07-31,FALSE
movie_0672,Kingdom Dream,Movie,Biography,None,2011,152,PG-13,French,Canada,5.6,68373,5231163,0,0,FALSE,2023-03-26,FALSE
movie_0764,House Day,Documentary,Biography,History,2011,82,TV-14,English,USA,6.3,11115414,64610932.91,0,0,TRUE,2024-01-31,TRUE
movie_0037,Empire King,TV Series,Comedy,None,2011,51,TV-G,French,USA,6.3,11115414,64610932.91,5,23,FALSE,2025-05-02,FALSE
movie_0555,Ice Phoenix,TV Series,Comedy,Sci-Fi,2011,22,R,English,Germany,3.0,11115414,64610932.91,7,141,FALSE,2025-04-06,TRUE
movie_0235,Empire Story,Limited Series,Crime,Action,2011,45,G,English,USA,3.7,11115414,64610932.91,10,18,FALSE,2022-03-06,FALSE
movie_0296,Ice Mystery,Movie,Documentary,None,2011,102,PG,French,USA,7.5,2650811,64610932.91,0,0,FALSE,2024-11-01,FALSE
movie_0443,Battle Legend,Movie,Documentary,Thriller,2011,88,R,English,South Korea,6.5,1448215,7347430,0,0,FALSE,2020-09-10,FALSE
movie_0654,Adventure Legend,Stand-up Comedy,Drama,Romance,2011,67,TV-Y,English,USA,6.5,11115414,64610932.91,0,0,FALSE,2022-12-09,FALSE
movie_0706,New City,Movie,Drama,Mystery,2011,72,TV-PG,English,USA,6.4,602601,64610932.91,0,0,FALSE,2021-03-05,TRUE
movie_0571,City Princess,Documentary,Family,History,2011,73,TV-MA,Japanese,South Korea,4.4,11115414,64610932.91,0,0,TRUE,2024-11-04,FALSE
movie_0571,City Princess,Documentary,Family,History,2011,73,TV-MA,Japanese,South Korea,4.4,11115414,64610932.91,0,0,TRUE,2024-11-04,FALSE
movie_0295,Little Dragon,TV Series,Fantasy,History,2011,50,G,English,USA,5.2,11115414,64610932.91,2,27,FALSE,2020-11-06,FALSE
movie_0434,Princess Battle,Movie,Fantasy,None,2011,90,TV-Y,English,France,6.5,1346945,64610932.91,0,0,FALSE,2024-10-25,FALSE
movie_0304,Dragon Warrior,Movie,History,Horror,2011,122,NC-17,Hindi,USA,6.3,13039164,51016239,0,0,TRUE,2023-06-05,FALSE
movie_0547,Fire Mission,TV Series,History,None,2011,55,PG,Italian,South Korea,4.6,11115414,64610932.91,8,41,TRUE,2025-07-30,FALSE
movie_0466,Ice Secret,Movie,Horror,None,2011,132,G,English,USA,5.5,6517048,64610932.91,0,0,FALSE,2021-06-26,FALSE
movie_0558,Last Phoenix,TV Series,Music,None,2011,28,NC-17,Spanish,USA,5.6,11115414,64610932.91,2,185,FALSE,2020-08-13,FALSE
movie_0589,Family Adventure,Limited Series,Mystery,None,2011,332,TV-Y,Korean,USA,7.3,11115414,64610932.91,3,79,TRUE,2021-08-11,FALSE
movie_0642,Hero Dragon,Limited Series,Romance,None,2011,20,TV-14,Italian,Canada,6.3,11115414,64610932.91,3,37,TRUE,2021-04-26,TRUE
movie_0004,Our Princess,Documentary,Sci-Fi,None,2011,131,NC-17,Japanese,USA,5.3,11115414,64610932.91,0,0,FALSE,2022-11-26,FALSE
movie_0709,Kingdom Princess,Movie,Sci-Fi,None,2011,109,TV-PG,English,UK,6.3,11115414,250370,0,0,FALSE,2022-10-06,FALSE
movie_0729,Big Mission,Limited Series,Sci-Fi,Thriller,2011,47,PG-13,English,Canada,7.4,11115414,64610932.91,5,109,TRUE,2022-02-03,FALSE
movie_0821,Hero King,Movie,Sci-Fi,None,2011,109,NC-17,Spanish,USA,4.0,821340,64610932.91,0,0,FALSE,2023-12-20,FALSE
movie_0325,Dream Family,Stand-up Comedy,Sport,None,2011,64,TV-14,Hindi,Canada,4.8,11115414,64610932.91,0,0,FALSE,2025-07-31,FALSE
movie_0857,Day Warrior,Stand-up Comedy,Sport,Thriller,2011,61,R,English,Canada,3.7,11115414,64610932.91,0,0,FALSE,2024-01-19,FALSE
movie_0212,Story King,Stand-up Comedy,War,None,2011,33,TV-Y,Hindi,UK,8.0,11115414,64610932.91,0,0,FALSE,2022-12-08,FALSE
movie_0279,My Adventure,TV Series,War,Sport,2011,53,TV-Y,English,USA,6.6,11115414,64610932.91,13,77,FALSE,2022-06-21,TRUE
movie_0931,Family King,Movie,War,None,2011,91,TV-Y,English,USA,4.2,6878404,2032055569,0,0,FALSE,2020-08-12,FALSE
movie_0417,Dragon Day,Documentary,Western,None,2011,91,PG-13,English,USA,5.4,11115414,64610932.91,0,0,FALSE,2023-06-07,FALSE
movie_0062,Phoenix Mission,Movie,Action,None,2012,129,TV-Y,English,USA,4.4,4494260,53848956,0,0,FALSE,2022-08-16,FALSE
movie_0759,Legend King,Documentary,Action,Sci-Fi,2012,75,PG-13,Spanish,South Korea,8.1,11115414,64610932.91,0,0,FALSE,2025-02-10,FALSE
movie_0201,Secret Battle,Movie,Adventure,None,2012,142,R,English,USA,5.6,573288,64610932.91,0,0,FALSE,2022-05-27,TRUE
movie_0701,Adventure Mission,Limited Series,Animation,History,2012,74,NC-17,Hindi,Canada,4.9,11115414,64610932.91,2,197,FALSE,2024-05-08,FALSE
movie_0669,Dark Phoenix,TV Series,Biography,None,2012,56,PG-13,English,France,6.8,11115414,64610932.91,3,123,FALSE,2023-11-10,FALSE
movie_0574,Journey Princess,Limited Series,Comedy,Drama,2012,57,PG,Spanish,USA,5.3,11115414,64610932.91,6,10,FALSE,2024-08-14,TRUE
movie_0187,First Journey,Documentary,Crime,None,2012,102,TV-Y,English,South Korea,8.2,11115414,64610932.91,0,0,FALSE,2024-02-07,FALSE
movie_0269,Secret Mystery,Documentary,Drama,None,2012,74,PG-13,Italian,UK,9.8,11115414,64610932.91,0,0,FALSE,2024-10-25,FALSE
movie_0227,Last Storm,Stand-up Comedy,Family,None,2012,59,G,English,USA,6.8,11115414,64610932.91,0,0,FALSE,2023-08-14,FALSE
movie_0854,Dark House,Movie,Fantasy,None,2012,117,PG-13,English,USA,7.8,859774,64610932.91,0,0,TRUE,2024-07-16,FALSE
movie_0436,Story City,Documentary,History,None,2012,98,NC-17,English,Germany,6.4,11115414,64610932.91,0,0,FALSE,2025-01-29,FALSE
movie_0778,Princess House,TV Series,History,Crime,2012,61,PG-13,English,India,6.3,11115414,64610932.91,7,15,FALSE,2025-07-18,FALSE
movie_0648,An Ice,Movie,Horror,None,2012,138,TV-Y7,English,USA,4.9,11115414,64610932.91,0,0,TRUE,2020-12-17,FALSE
movie_0708,My Love,Movie,Music,None,2012,134,PG,English,USA,6.3,999917,93806,0,0,TRUE,2022-04-17,FALSE
movie_0551,Warrior Quest,Movie,Mystery,Romance,2012,109,R,English,USA,6.3,1558696,4818745,0,0,FALSE,2023-09-08,FALSE
movie_0602,Queen Family,Movie,Mystery,Sci-Fi,2012,70,TV-14,Japanese,Japan,6.3,11115414,3500926,0,0,TRUE,2020-12-15,FALSE
movie_0015,Hero Empire,Movie,Sci-Fi,Mystery,2012,108,TV-G,English,UK,6.3,2006408,64610932.91,0,0,FALSE,2022-09-18,FALSE
movie_0864,Dragon Hero,Movie,Sci-Fi,None,2012,100,G,English,USA,5.7,11115414,17337817,0,0,FALSE,2024-01-30,FALSE
movie_0772,The Story,Documentary,Thriller,Fantasy,2012,101,PG-13,English,France,5.5,11115414,64610932.91,0,0,TRUE,2023-09-03,FALSE
movie_0815,Story Battle,Stand-up Comedy,Thriller,None,2012,50,TV-PG,Italian,USA,6.3,11115414,64610932.91,0,0,FALSE,2021-08-09,FALSE
movie_0382,Love Empire,Documentary,War,War,2012,66,TV-G,English,Canada,5.5,11115414,64610932.91,0,0,FALSE,2021-10-10,TRUE
movie_0590,Secret City,Documentary,War,None,2012,104,NC-17,English,India,5.4,11115414,64610932.91,0,0,FALSE,2022-12-15,TRUE
movie_0919,The War,Movie,War,Sport,2012,99,TV-Y7,English,USA,4.5,2037924,6245998,0,0,FALSE,2022-10-08,TRUE
movie_0590,Secret City,Documentary,War,None,2012,104,NC-17,English,India,5.4,11115414,64610932.91,0,0,FALSE,2022-12-15,TRUE
movie_0027,House House,Stand-up Comedy,Western,None,2012,60,PG-13,English,South Korea,7.0,11115414,64610932.91,0,0,TRUE,2021-09-19,FALSE
movie_0166,Mystery Princess,TV Series,Western,None,2012,66,TV-G,English,USA,3.3,11115414,64610932.91,10,54,TRUE,2024-02-03,FALSE
movie_0150,Story Fire,Movie,Adventure,Sport,2013,157,TV-14,English,Japan,8.1,28183154,26250908,0,0,FALSE,2022-12-26,TRUE
movie_0009,Dragon Empire,Movie,Biography,None,2013,123,PG,Spanish,USA,8.4,11115414,64610932.91,0,0,FALSE,2024-05-09,FALSE
movie_0261,Hero Dream,Movie,Biography,Crime,2013,88,G,Italian,USA,9.1,169741881,64610932.91,0,0,FALSE,2025-04-11,TRUE
movie_0264,Our Queen,Movie,Biography,Drama,2013,121,PG,English,South Korea,8.4,8714072,35270961,0,0,FALSE,2022-09-26,FALSE
movie_0479,Little House,TV Series,Biography,Family,2013,56,PG-13,Spanish,South Korea,6.8,11115414,64610932.91,8,94,FALSE,2020-09-13,FALSE
movie_0066,Adventure King,Movie,Comedy,Romance,2013,104,TV-14,English,Canada,7.9,4687811,26772080,0,0,FALSE,2022-06-24,FALSE
movie_0144,Our Dream,TV Series,Comedy,None,2013,37,TV-14,Korean,India,9.4,11115414,64610932.91,11,42,TRUE,2020-12-07,FALSE
movie_0251,Queen Mystery,Limited Series,Comedy,None,2013,0,TV-G,English,South Korea,6.3,11115414,64610932.91,2,24,FALSE,2021-01-16,FALSE
movie_0668,Day Journey,Movie,Crime,None,2013,50,TV-PG,Korean,South Korea,3.1,5519943,64610932.91,0,0,TRUE,2022-02-22,FALSE
movie_0460,Family Journey,TV Series,Documentary,History,2013,24,TV-14,Italian,Japan,6.3,11115414,64610932.91,9,66,FALSE,2022-02-23,FALSE
movie_0025,Quest Queen,Movie,Family,None,2013,127,PG,English,UK,9.2,11115414,1286089,0,0,FALSE,2024-12-21,FALSE
movie_0117,Little Dragon,Movie,Family,None,2013,109,R,English,USA,5.2,794995,24268353,0,0,TRUE,2022-04-27,TRUE
movie_0623,Family Day,Stand-up Comedy,Family,None,2013,54,PG,English,USA,9.3,11115414,64610932.91,0,0,FALSE,2023-08-08,FALSE
movie_0253,City Queen,Documentary,Fantasy,None,2013,99,TV-G,Spanish,USA,6.3,11115414,64610932.91,0,0,TRUE,2020-11-04,TRUE
movie_0998,Day Legend,Limited Series,Fantasy,None,2013,69,TV-14,English,USA,6.0,11115414,64610932.91,8,162,TRUE,2022-09-25,FALSE
movie_0480,Princess Secret,Movie,History,Comedy,2013,118,TV-G,English,USA,5.1,25930822,32785848,0,0,FALSE,2025-07-21,FALSE
movie_0975,Quest War,Movie,History,Adventure,2013,101,TV-MA,French,USA,5.5,12437786,110918415,0,0,FALSE,2022-11-14,FALSE
movie_0271,Our Mission,TV Series,Music,War,2013,66,PG-13,French,Japan,7.3,11115414,64610932.91,1,78,TRUE,2020-12-04,TRUE
movie_0384,Night Adventure,Stand-up Comedy,Music,Thriller,2013,42,G,English,USA,8.8,11115414,64610932.91,0,0,TRUE,2022-02-27,FALSE
movie_0411,Dream Dream,Movie,Music,Romance,2013,126,TV-Y,Japanese,USA,6.3,11115414,5867475,0,0,FALSE,2025-03-15,TRUE
movie_0695,Storm Journey,TV Series,Mystery,None,2013,52,PG,Korean,India,6.6,11115414,64610932.91,10,89,FALSE,2021-02-15,FALSE
movie_0013,Dream Journey,Movie,Romance,None,2013,138,PG,English,Germany,8.6,1758821,3573506,0,0,FALSE,2021-01-20,TRUE
movie_0682,Old Queen,Movie,Romance,None,2013,111,G,English,South Korea,6.3,2615689,64610932.91,0,0,TRUE,2020-11-11,TRUE
movie_0488,My Mystery,Movie,Thriller,None,2013,111,NC-17,Hindi,Canada,6.3,252254,161575,0,0,FALSE,2023-07-16,FALSE
movie_0894,Mystery Secret,Movie,Thriller,Drama,2013,155,NC-17,Italian,South Korea,6.3,5902404,803661496,0,0,FALSE,2021-04-12,TRUE
movie_0901,First Hero,TV Series,War,Animation,2013,28,PG-13,English,USA,4.7,11115414,64610932.91,2,30,FALSE,2020-08-12,FALSE
movie_0298,City Dream,Movie,Adventure,None,2014,121,PG-13,Korean,USA,6.9,2411775,4770765,0,0,TRUE,2021-02-08,FALSE
movie_0394,Dark Kingdom,TV Series,Adventure,None,2014,26,R,Spanish,South Korea,6.1,11115414,64610932.91,6,97,TRUE,2023-12-17,FALSE
movie_0666,Day City,Documentary,Adventure,None,2014,110,R,English,India,9.6,11115414,64610932.91,0,0,FALSE,2025-04-06,FALSE
movie_0826,Dark Adventure,Stand-up Comedy,Adventure,None,2014,53,TV-Y,English,USA,5.0,11115414,64610932.91,0,0,TRUE,2023-04-13,FALSE
movie_0895,House War,Movie,Animation,None,2014,82,TV-PG,English,USA,7.5,1647411,64610932.91,0,0,FALSE,2025-03-18,FALSE
movie_0107,Love Kingdom,Documentary,Biography,None,2014,87,TV-MA,English,UK,6.1,11115414,64610932.91,0,0,FALSE,2023-03-02,TRUE
movie_0848,Dark Fire,Limited Series,Biography,Biography,2014,61,NC-17,French,USA,3.8,11115414,64610932.91,5,55,TRUE,2021-12-16,FALSE
movie_0321,First Family,Stand-up Comedy,Comedy,None,2014,534,TV-MA,English,Germany,6.3,11115414,64610932.91,0,0,FALSE,2024-03-24,TRUE
movie_0580,Last Love,Stand-up Comedy,Crime,None,2014,74,PG,English,South Korea,6.2,11115414,64610932.91,0,0,TRUE,2022-01-19,FALSE
movie_0619,My Story,Documentary,Crime,Adventure,2014,570,TV-G,Japanese,UK,4.8,11115414,64610932.91,0,0,TRUE,2021-03-03,TRUE
movie_0687,Adventure Warrior,TV Series,Crime,None,2014,47,TV-PG,English,USA,8.4,11115414,64610932.91,2,57,FALSE,2021-10-25,TRUE
movie_0080,Day Queen,Movie,Documentary,Documentary,2014,89,TV-Y,English,USA,7.8,5453306,32981493,0,0,FALSE,2022-12-26,FALSE
movie_0179,Battle Empire,TV Series,Documentary,None,2014,41,TV-PG,Spanish,UK,0.8,11115414,64610932.91,6,20,TRUE,2023-03-30,FALSE
movie_0247,Bright Princess,Documentary,Documentary,None,2014,84,TV-PG,English,France,6.4,11115414,64610932.91,0,0,FALSE,2022-07-16,TRUE
movie_0337,Storm Dream,TV Series,Documentary,None,2014,31,TV-Y7,French,USA,5.9,11115414,64610932.91,7,199,TRUE,2024-08-12,FALSE
movie_0475,A Secret,Movie,Drama,None,2014,112,PG,French,Germany,5.2,1942432,50827785,0,0,FALSE,2022-10-20,FALSE
movie_0691,Dream Adventure,Movie,Fantasy,None,2014,106,TV-PG,English,South Korea,6.4,6586991,23899749,0,0,FALSE,2025-01-05,FALSE
movie_0961,Story Mystery,Movie,Fantasy,None,2014,115,TV-Y7,Spanish,South Korea,7.3,11115414,341983926,0,0,TRUE,2025-04-30,FALSE
movie_0001,Dragon Legend,Stand-up Comedy,History,Thriller,2014,35,TV-Y,French,Japan,6.3,11115414,64610932.91,0,0,FALSE,2023-08-07,FALSE
movie_0752,House Story,Movie,Horror,Sci-Fi,2014,98,PG-13,English,USA,4.6,11115414,379710483,0,0,TRUE,2021-12-28,FALSE
movie_0933,Princess Family,Movie,Horror,None,2014,136,TV-PG,Hindi,USA,7.5,1750334,8461465,0,0,FALSE,2023-01-06,FALSE
movie_0196,Legend Mission,Movie,Mystery,None,2014,69,TV-Y,Korean,Japan,4.3,5542251,1949871,0,0,FALSE,2022-10-21,FALSE
movie_0806,Dream Love,TV Series,Mystery,None,2014,31,TV-Y7,English,USA,6.3,11115414,64610932.91,3,113,TRUE,2022-01-25,FALSE
movie_0089,Mystery Day,Movie,Romance,None,2014,79,TV-Y7,Hindi,Japan,0.9,44425136,16348642,0,0,TRUE,2021-06-07,TRUE
movie_0605,An War,Movie,Romance,War,2014,138,PG,English,South Korea,5.6,3696939,158596540,0,0,TRUE,2024-09-07,FALSE
movie_0657,Battle Queen,Limited Series,Romance,None,2014,52,TV-14,English,South Korea,6.5,11115414,64610932.91,14,178,TRUE,2024-08-04,FALSE
movie_0089,Mystery Day,Movie,Romance,None,2014,79,TV-Y7,Hindi,Japan,0.9,44425136,16348642,0,0,TRUE,2021-06-07,TRUE
movie_0118,Hero Love,Documentary,Sport,None,2014,96,TV-14,English,USA,6.3,11115414,64610932.91,0,0,FALSE,2021-07-14,FALSE
movie_0146,Bright Love,Movie,War,None,2014,79,PG-13,English,USA,4.4,11115414,64610932.91,0,0,FALSE,2024-11-22,FALSE
movie_0618,First Kingdom,TV Series,War,Romance,2014,58,NC-17,English,South Korea,6.3,11115414,64610932.91,1,152,FALSE,2024-05-30,FALSE
movie_0649,King Battle,TV Series,War,Sport,2014,52,TV-Y7,Spanish,UK,6.3,11115414,64610932.91,6,45,FALSE,2023-02-22,FALSE
movie_0618,First Kingdom,TV Series,War,Romance,2014,58,NC-17,English,South Korea,6.3,11115414,64610932.91,1,152,FALSE,2024-05-30,FALSE
movie_0837,Princess Adventure,Movie,Action,Adventure,2015,140,TV-Y,Korean,USA,4.9,11115414,64610932.91,0,0,FALSE,2024-07-06,TRUE
